entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2024-08-29 14:15:00+00:00,2024-08-30 15:00:00+00:00,1,FVG,2520.15,16.9028,-1.01183
2024-09-03 14:00:00+00:00,2024-09-05 06:00:00+00:00,-1,FVG,2482.035,20.8951,-1.00957
2024-09-06 13:00:00+00:00,2024-09-06 13:00:00+00:00,1,FVG,2522.575,7.3842,-1.02708
2024-09-06 13:30:00+00:00,2024-09-10 10:15:00+00:00,-1,FVG,2508.415,12.1045,-0.01652
2024-09-10 10:30:00+00:00,2024-09-11 06:30:00+00:00,1,FVG,2508.18,8.2345,2.38858
2024-09-12 12:30:00+00:00,2024-09-12 13:30:00+00:00,1,NY,2521.22,8.3604,2.878
2024-09-12 14:00:00+00:00,2024-09-13 05:15:00+00:00,1,FVG,2545.665,10.0563,2.41572
2024-09-13 12:30:00+00:00,2024-09-16 03:00:00+00:00,1,NY,2569.56,6.6434,2.83141
2024-09-19 09:45:00+00:00,2024-09-19 10:15:00+00:00,1,FVG,2593.325,5.5087,-1.03631
2024-09-20 12:30:00+00:00,2024-09-20 13:00:00+00:00,1,NY,2617.765,4.7689,-1.04194
2024-09-20 13:15:00+00:00,2024-09-23 05:45:00+00:00,1,NY,2609.635,7.4689,2.88753
2024-09-23 13:15:00+00:00,2024-09-24 00:00:00+00:00,1,FVG,2629.35,4.342,-1.04606
2024-09-25 12:30:00+00:00,2024-09-25 16:30:00+00:00,1,NY,2659.845,7.3185,-1.02733
2024-09-25 17:45:00+00:00,2024-09-26 13:15:00+00:00,1,NY,2662.12,8.1385,-0.02457
2024-09-27 13:00:00+00:00,2024-09-27 14:15:00+00:00,1,FVG,2670.265,12.1404,-1.01647
2024-10-01 12:30:00+00:00,2024-10-01 12:45:00+00:00,1,FVG,2656.15,4.0861,-1.04895
2024-10-01 13:00:00+00:00,2024-10-01 13:30:00+00:00,1,NY,2651.87,5.2095,2.74278
2024-10-01 13:45:00+00:00,2024-10-02 05:30:00+00:00,1,NY,2662.845,16.3065,-1.01227
